Test_Number,Testing_Type,A/S,Test(META???),Location_Type,Test_Location,??,EMA#1,EMA#2,EMAW,EMAS,EMAP,WABL,WABLM,RAWL,RAWLM,KEN,RANGE,Value
3190,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A7,B99,A2,A0,0,99,99,99,99,99,vddpe_0.6000V_vddce_0.6000V_dvdd_1.200V_100.00ns,(P),0
3191,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A7,B99,A2,A0,0,99,99,99,99,99,vddpe_0.6000V_vddce_0.6000V_dvdd_1.200V_100.00ns,(P),0
3192,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3193,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3194,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3195,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3196,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3197,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3198,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3199,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3200,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3201,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3202,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3203,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3204,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3205,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3206,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3207,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3208,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3209,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3210,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3211,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3212,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3213,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3214,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3215,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3216,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3217,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3218,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3219,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3220,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3221,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3222,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3223,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3224,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3225,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3226,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3227,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A2,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3228,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3229,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3230,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3231,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3232,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3233,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3234,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3235,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3236,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3237,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3238,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3239,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A3,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3240,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3241,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3242,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3243,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3244,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3245,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3246,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3247,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3248,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3249,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3250,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3251,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A4,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3252,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3253,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3254,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3255,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3256,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3257,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3258,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3259,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3260,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3261,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3262,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3263,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A5,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3264,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3265,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3266,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3267,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3268,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3269,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3270,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3271,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3272,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3273,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3274,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3275,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A6,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3276,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3277,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3278,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3279,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3280,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3281,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3282,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3283,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3284,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3285,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3286,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3287,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A7,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P),0
3288,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3289,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3290,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3291,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3292,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3293,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3294,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X320M4F8,ABGRTW_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3295,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,32768X8M16F8,AB_HS_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3296,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3297,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X60M16F2,ABR_LP_m22n,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3298,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3299,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,8192X80M16F2,AB_LP_timing,A0,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3300,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,256X160M2F2,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3301,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,2048X8M2F4,ABT_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3302,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X160M4F2,ABW_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3303,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X161M4F2,ABW_LP_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3304,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,1024X128M8F2,AB_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3305,tb_mem_yd_ckb,Stnd_R,func_vec,RA1HD,512X320M4F2,ABL_HS_m22n,A1,B99,A1,A0,0,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
